name,school,subschool,descriptor,spell_level,casting_time,components,costly_components,range,area,effect,targets,duration,dismissible,shapeable,saving_throw,spell_resistence,description,source,verbal,somatic,material,focus,divine_focus,sor,wiz,cleric,druid,ranger,bard,paladin,alchemist,summoner,witch,inquisitor,oracle,antipaladin,magus,adept,deity,SLA_Level,domain,short_description,acid,air,chaotic,cold,curse,darkness,death,disease,earth,electricity,emotion,evil,fear,fire,force,good,language_dependent,lawful,light,mind_affecting,pain,poison,shadow,sonic,water,linktext,id,material_costs,bloodline,patron,mythic_text,augmented,mythic,bloodrager,shaman,psychic,medium,mesmerist,occultist,spiritualist,skald,investigator,hunter,haunt_statistics,ruse,draconic,meditative,summoner_unchained
Wither Limb,necromancy,,,"cleric/oracle 6, inquisitor 6, shaman 6, sorcerer/wizard 6, spiritualist 5, witch 6",1 standard action,"V, S",0,touch,,,living creature touched,instantaneous,0,0,Fortitude negates,yes,"You cause one limb of the target to shrivel and weaken. The target takes 2d6 points of damage. The points are permanently lost until the target's limb is restored by heal, limited wish, miracle, regenerate, or wish. Wither limb affects only living creatures of the humanoid or monstrous humanoid type, or similar bipedal creatures at the GM's discretion. You choose the limb affected. This spell's effects stack, until all a target's arms and legs (or equivalent limbs) are withered. Arm: The target looses the use of one arm, which might affect what weapons and shields it can use. The creature must immediately drop all objects held in the withered limb, though it can shift a two-handed weapon it is holding in both hands to a remaining arm as an immediate action. Worn objects-gauntlets, rings, and magic items in the wrist slot-remain. This prevents the creature from using two-weapon fighting, claw attacks from that arm, and so on. If multiple castings of this spell wither all of a creature's arms, it can't manipulate objects or cast spells requiring somatic components. Leg: The creature's movement speeds are halved, except for flying or other speeds that don't involve its legs. If multiple castings of this spell wither all of a creature's legs, it can only crawl at a speed of 5 feet each round. Wing: The creature loses access to any fly speed that depends on its wings if even a single wing is withered.",Horror Adventures,1,1,0,0,0,6,6,6,,,,,,,6,6,6,,,,,6,,Make one of the target’s limbs useless.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2695,,,,,,0,,6,,,,,5,,,,,0,0,0,
Besmara's Grasping Depths,necromancy,haunted,"emotionUM, fear, mind-affecting","cleric/oracle 5, inquisitor 6, shaman 6, spiritualist 5, witch 6",1 standard action,"V, S, M/DF (a vial of sea water)",0,close (25 ft. + 5 ft./2 levels),one 5-ft. cube/level (S),,,see text,0,1,Will partial; see text,yes,"You call upon the restless souls of those who died at sea. This spell can be cast only on an area of deep water. When a creature enters the area, the haunt manifests, automatically grabbing the creature and dragging it under the water on initiative count 10. Each round, the haunt deals 1d6 points of nonlethal damage as it drags its victim down 10 feet; a successful DC 15 Swim check reduces the descent to 5 feet and negates the nonlethal damage. Each round in the haunt's clutches reduces the duration the victim can hold her breath by 2 rounds (Pathfinder RPG Core Rulebook 445). A victim can make a single move or standard action each round while in the haunt's grasp if she succeeds at a Will save; on a failed save, she can only struggle helplessly against the haunt. A victim cannot use her actions to swim toward the surface while the haunt is active. If the haunt reaches the bottom of its body of water, it pounds its victim against the bottom, dealing 2d6 points of nonlethal damage per round to the victim and reducing the duration the victim can hold her breath by an additional round. This continues until either the haunt is neutralized (in which case the victim must still swim to the surface) or the victim drowns. The haunt can grab and attempt to drown multiple creatures in its area on its initiative count. The magic holding the haunt together is unstable and deteriorates while the haunt is active. Each round at the end of its turn, the haunt automatically loses 1d6 hit points per creature it is currently affecting. Furthermore, the spell's haunt-like manifestation is active throughout the spell's duration, rendering it vulnerable to effects that damage haunts. When the haunt reaches 0 hit points, the spell ends.",Haunted Heroes Handbook,1,1,1,0,1,,,5,,,,,,,6,6,5,,,,,5,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,2696,,,,,,0,,6,,,,,5,,,,Notice Perception DC 30 (to detect the smell of brine) hp 5 hp/level; Trigger proximity; Reset none,0,0,0,
Crafter's Nightmare,necromancy,haunted,"emotionUM, fear, mind-affecting","bard 2, druid 2, medium 1, mesmerist 2, occultist 2, psychic 2, sorcerer/wizard 2, spiritualist 2, witch 2",1 standard action,"V, S, M (a broken tool)",0,close (25 ft. + 5 ft./2 levels),one 5-ft. cube/level (S),,,1 day/level (D),1,1,Will negates,yes,"You concentrate feelings of competitiveness, envy, and ill will into a poltergeist-like haunt that wreaks havoc on its victim's long-term endeavors. Every time a creature in the affected area attempts a Craft or Profession check to generate income, create an item, or earn capital (Pathfinder RPG Ultimate Campaign 85), any skill check required for crafting or repairing a magic item, or any skill check required for an occult ritual (Pathfinder RPG Occult Adventures 208), the haunt imposes a -5 penalty on the check. If the creature fails its check by 5 or more, the haunt's mischief deals 1d6 points of damage to the creature in addition to any other negative effects from such a failure. If the creature attempts to cast a spell with a casting time of 1 minute or longer, the haunt becomes similarly disruptive, requiring the caster to succeed at a concentration check (DC = 15 + spell level) or lose the spell and take 1d6 points of damage from the mischief. Each time the haunt is disruptive, the spell's haunt-like manifestation occurs during that round.",Haunted Heroes Handbook,1,1,1,0,0,2,2,,2,,2,,,,2,,,,,,,2,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,2697,,,,,,0,,,2,1,2,2,2,,,2,"Notice Perception DC 20 (to hear faint, sinister laughter) hp 2 hp/level; Trigger skill check or spell (see text); Reset none",0,0,0,
Frigid Souls,necromancy,haunted,"cold, emotionUM, fear, mind-affecting","cleric/oracle 4, druid 4, ranger 3, shaman 4, sorcerer/wizard 4, witch 4",1 standard action,"V, S, DF/M (a bloody icicle)",0,close (25 ft. + 5 ft./2 levels),one 5-ft. cube/level (S),,,1 hour/level (D),1,1,Will negates,yes,"You harness the Irriseni people's palpable fear of their frozen environment and cruel Jadwiga overlords into a haunt that withers defenses against the cold. Any creature that enters the affected area must succeed at a Will save or gain spell resistance equal to 11 + your caster level against any abjuration effect that provides resistance to or protection against cold damage or cold climates. This spell resistance cannot be voluntarily lowered. Once every 30 minutes as an immediate action, the haunt attempts a dispel check (1d20 + your caster level) against an active abjuration effect currently protecting a creature in the affected area against cold, even if it was active before the creature was haunted or it successfully bypassed the spell resistance imposed by the haunt. Against creatures with multiple layers of protection, these dispel checks start with the highest-level abjuration effects and work their way down the list. Each time the haunt attempts a dispel check, the spell's haunt-like manifestation occurs during that round.",Haunted Heroes Handbook,1,1,1,0,1,4,4,4,4,3,,,,,4,,4,,,,,4,,,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,2698,,,,,,0,,4,,,,,,,,3,Notice Perception DC 25 (to feel a biting chill as if through the touch of a frozen hand) hp 2 hp/level; Trigger proximity; Reset none,0,0,0,
Grim Stalker,necromancy,haunted,"death, emotionUM, fear, mind-affecting","cleric/oracle 7, magus 6, shaman 7, sorcerer/wizard 7, summoner/unchained summoner 6, witch 7",1 minute,"V, S, DF/M (a hound's fang)",0,touch,,,one object touched,1 day/level (D),1,0,Will negates (object); see text,yes (object),"You bind spirits of ill fate to an object, focusing their wrath onto the next creature that touches the object. When a creature touches the target object, it can attempt a Will save to negate the spell's effect. Although a successful save prevents the creature from becoming haunted, the haunt still resides within the object, and targets either the next creature to touch the object or the same creature again if it still holds the object after 24 hours. The haunt remains within the object until a creature fails its save or the spell's duration ends. Once a creature is affected by the haunt, it begins noticing a large, black mastiff with ominous green eyes watching and following it from a distance, always just beyond the range of focus or interaction. The grim stalker terrorizes the creature's sleep, affecting it as per nightmare every night during the spell's duration (Will negates for one night). Each time the creature takes hit point damage, the grim stalker lunges closer, causing the creature to become shaken for 1 round (Will negates). Each time the creature is reduced to less than one-tenth of its maximum hit points, the grim stalker lunges at the creature as an immediate action, affecting it as per phantasmal killer. Each time the grim stalker lunges at the affected creature, the spell's haunt-like manifestation occurs during that round. Alternatively, a haunted creature can attempt to force the grim stalker to manifest using a simple ritual that requires a successful Knowledge (arcana), Knowledge (religion), or Spellcraft check; occult reagents costing 450 gp (which are consumed as part of the ritual); and a full-round action. The DC for this check equals the spell's save DC. Successfully performing the ritual causes the grim stalker to manifest as a Nessian warhound (Pathfinder RPG Bestiary 173) in an available square 20 feet away from the victim, save that its only subtype is extraplanar, its alignment is neutral, its bite and breath weapon deal negative energy damage instead of fire damage, and it has negative energy affinity instead of fire immunity and vulnerability to cold. The grim stalker immediately attacks the affected creature, persisting until either it or the creature is slain, at which point the spell effect (and the warhound) disappears.",Haunted Heroes Handbook,1,1,1,0,1,7,7,7,,,,,,6,7,,7,,6,,,7,,,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,2699,,,,,,0,,7,,,,,,,,,Notice Perception DC 30 (to see a black dog darting toward the target out of the corner of the eye) hp 4 hp/level; Trigger touch (object); Reset none,0,0,0,6
Horrifying Visage,necromancy,haunted,"emotionUM, fear, mind-affecting","bard 3, cleric/oracle 3, inquisitor 3, magus 3, psychic 3, shaman 3, sorcerer/wizard 3, spiritualist 3, witch 3",1 standard action,"V, S, M (a live spider)",0,close (25 ft. + 5 ft./2 levels),one 5-ft. cube/level (S),,,1 day/level (D),1,1,Will negates,yes,"You channel residual feelings of terror into the minds of creatures within the area, causing those fears to manifest when confronted with a specific object. All creatures in the area must succeed at a Will save or acquire a phobia (Pathfinder RPG GameMastery Guide 250) for the spell's duration. You choose one kind of creature, object, or image within the area of the spell when it is cast that triggers the phobia. The kind of creature, object, or image that triggers the phobia must be named specifically. A creature type or subtype is not specific enough. The phobia can be cured using traditional methods of treating insanity, and spells or effects that prevent possession or mind control suppress the phobia for their duration. Each time the phobia is triggered in an affected creature, the spell's haunt-like manifestation occurs during that round.",Haunted Heroes Handbook,1,1,1,0,0,3,3,3,,,3,,,,3,3,3,,3,,,3,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,2700,,,,,,0,,3,3,,,,3,,,,"Notice Perception DC 25 (to hear a distant cry of fright, or see a horrified ghostly face appear over a victim's face) hp 2 hp/level; Trigger proximity; Reset none",0,0,0,
Mischievous Shadow,necromancy,haunted,"emotionUM, fear, mind-affecting","bard 4, magus 4, medium 3, shaman 4, sorcerer/wizard 4, spiritualist 4, summoner/unchained summoner 4, witch 4",1 standard action,"V, S, M (a black candle)",0,close (25 ft. + 5 ft./2 levels),one 5-ft. cube/level (S),,,1 day/level (D),1,1,Will negates,yes,"You direct spirits into the shadows of creatures. The shadows of creatures that fail their Will saving throws appear slightly different for the duration of the spell, bearing small horns, unusually long and slender arms, or other small discrepancies. This spell does not work on creatures that do not cast shadows or reflections. At will as an immediate action (but no more often than once every 10 minutes), a mischievous shadow can interfere with its host's actions or the actions of adjacent creatures by interacting with their shadows in ways that affect their physical counterparts, such as grabbing the shadow of a crossbow to redirect the physical weapon's aim. Each disruption either imposes a -8 penalty on a single attack roll, combat maneuver check, or Strength- or Dexterity-based skill check, or requires a spellcaster to succeed at a concentration check (DC = 15 + spell level) or lose a spell being cast. If you are within range of the spell effect, you can decide how these shadows interfere; otherwise, their actions are timed and decided by the GM as needed, typically manifesting during important or crucial roles. Each time a mischievous shadow makes such a disruption, the spell's haunt-like manifestation occurs during that round.",Haunted Heroes Handbook,1,1,1,0,0,4,4,,,,4,,,4,4,,,,4,,,4,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,2701,,,,,,0,,4,,3,,,4,,,,Notice Perception DC 25 (to see a target's shadow act incongruously with its physical motions) hp 2 hp/level; Trigger proximity; Reset none,0,0,0,4
Skin Tag,necromancy,haunted,"emotionUM, fear, mind-affecting","alchemist 1, medium 1, occultist 1, shaman 1, sorcerer/wizard 1, witch 1",1 minute,"V, S, M (beverage or food item, plus special reagents worth 25 gp)",1,touch (object); 1 mile (remote effects),,,1 beverage or piece of food touched,1 day plus 1 day/level (D),1,0,"none (object), Fortitude negates; see text","no (object), yes (creature)","You mix a malign spirit into a piece of food, a drink, or some other item to be consumed (including alchemical items, potions, elixirs, or similar items). The skin tag spell discharges when the item is consumed, affecting the creature that used the item unless it succeeds at a Fortitude save. The spirit embeds itself somewhere in the affected creature's skin, forming a painless set of wrinkles and tags of skin that looks vaguely like a face when the haunt activates. You are considered to have a body part from the affected creature for the purpose of scrying and similar divination spells. Once per day as a standard action, you can remotely cause the spirit to make the affected creature's skin crawl, causing the creature to become sickened for 1d4 rounds + 1 round per 2 caster levels you have (to a maximum of 5 extra rounds at 10th level) unless it succeeds at a Fortitude save. Alternatively, once per day you can remotely use a hex, a mind-affecting spell, or a necromancy spell that causes disease or possession on the affected creature. Each time you use the remote sickening or spell or hex effect, the spell's haunt-like manifestation occurs during that round.",Haunted Heroes Handbook,1,1,1,0,0,1,1,,,,,,1,,1,,,,,,,1,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,2702,25,,,,,0,,1,,1,,1,,,,,Notice Perception DC 20 (to taste a hint of rot) or DC 25 (if the affected creature is wearing armor or heavy clothing) hp 5 hp; Trigger conditional (using the item or the spell's remote effect); Reset none,0,0,0,
Unsettling Presence,necromancy,haunted,"emotionUM, fear, mind-affecting","bard 2, medium 1, mesmerist 2, occultist 2, psychic 2, shaman 2, sorcerer/wizard 2, witch 2",1 standard action,"V, S",0,close (25 ft. + 5 ft./2 levels),one 5-ft. cube/level (S),,,1 hour/level (D),1,1,Will negates,yes,"Those in this spell's area who fail their Will saving throws harbor a faint sense of paranoia and evoke the same feeling in others for the duration of the spell. Domesticated animals (not including familiars and animal companions) don't willingly approach affected creatures unless the animal's master succeeds at a DC 25 Handle Animal, Ride, or wild empathy check. Affected creatures take a -4 penalty on Handle Animal, Ride, and wild empathy checks against familiars, animal companions, animal cohorts, and other permanent companions provided by class abilities for the spell's duration. Anyone an affected creature interacts with must succeed at a Will save or have its initial attitude automatically worsened by one step for the spell's duration. Every time an affected creature attempts a Sense Motive check to get a hunch or detect a Bluff from another creature (or vice versa), it must succeed at a Will save or automatically assume the other party is lying or otherwise harbors ill will against it. Each time this spell causes an affected creature (or someone interacting with the affected creature) to attempt a Will saving throw, the spell's hauntlike manifestation occurs.",Haunted Heroes Handbook,1,1,0,0,0,2,2,,,,2,,,,2,,,,,,,2,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,2703,,,,,,0,,2,2,1,2,2,,,,,"Notice Perception DC 20 (to feel a sudden sense of dread, or to hear victims' names whispered behind their backs) hp 2 hp/level; Trigger proximity; Reset none",0,0,0,
Yellow Sign,enchantment,compulsion,mind-affecting,"bard 6, cleric/oracle 9, sorcerer/wizard 9, witch 9",10 minutes,"V, S, M (ochre and sulfur, plus powdered gold worth a total of 15,000 gp)",1,0 ft.; see text,,one symbol,,see text,0,0,Will negates,yes,"This spell functions as per symbol of death, save that creatures that succumb to this spell become dominated (as per dominate monster) by Hastur. This causes such creatures to seek to aid any obvious minions or worshipers of Hastur in sight, and any true worshiper of Hastur can command the affected creatures as if that worshiper had been the one to dominate them. In the case of conflicting commands issued from different true worshipers of Hastur, the commanders must attempt opposed Charisma checks, with the winner being able to command the targets for that round. If no worshipers or agents of Hastur are in sight, an affected creature can act normally. When affected by this spell's Yellow Sign in this way, the effects last for 1 round per level. Once triggered, the Yellow Sign remains active for 10 minutes per caster level. There is a 1% chance when a creature fails its saving throw against this spell that Hastur takes note and, for reasons of his own, decides to control the target personally. In this case, the actions taken by the dominated creature are left to the GM to determine, but the effects of this spell's Yellow Sign persist for 1 day per level and the commands issued cannot be countermanded by any other creature, even if they are Hastur worshipers. Regardless of how long the effects last or whether Hastur directly controls a victim, if a creature failed to resist this spell's effects, Hastur can target that victim for the rest of its life with his fulvous dreams ability (Pathfinder RPG Bestiary 4 140). Whether or not the Great Old One ever chooses to do so is left to the GM to determine. Yellow Sign can be made permanent with a permanency spell by a caster of 18th level or higher for the cost of 40,000 gp.",AP 110,1,1,1,0,0,9,9,9,,,6,,,,9,,9,,,,Hastur,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,2705,15000,,,,,0,,,,,,,,,,,,0,0,0,
Janni's Jaunt,conjuration,teleportation,,"cleric/oracle 4, medium 3, psychic 4, shaman 6, sorcerer/wizard 6, summoner/unchained summoner 5, witch 6",1 standard action,"V, S, F (a forked metal rod attuned to the plane of travel)",0,touch,,,"creature touched, or up to eight willing creatures joining hands",instantaneous,0,0,Will negates,yes,"This spell functions as per plane shift, but with the following exceptions. First, you are able to transport only willing creatures. Second, the spell can transport you and any other willing targets only to an Elemental Plane, the Astral Plane, or the Material Plane.",Planes Of Power,1,1,0,0,0,6,6,4,,,,,,5,6,,4,,,,,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2706,,,,,,0,,6,4,3,,,,,,,,0,0,0,5
Medusa's Bane,abjuration,,,"sorcerer/wizard 4, witch 4",1 standard action,"V, S, M (tiny fragment of a mirror)",0,personal,,,you,1 round/level,0,0,,,"This spell causes your eyes to take on a silvery mirror-like quality, transforming your eyes into metallic-looking orbs that reflect the world you see. Your vision is in no way impaired while this spell is in effect, but you are granted immunity to gaze attacks for the spell's duration. As an immediate action, you can reflect a creature's gaze back on itself, forcing the target of the gaze attack to save against its own gaze weapon or be affected by it. This reflection bypasses the typical immunity creatures with gaze attacks have to their own race's gaze attack, but does not bypass any other resistances or immunities the creature might have. Once you choose to reflect a gaze attack in this manner, the effect of medusa's bane immediately ends.",Divine Anthology,1,1,1,0,0,4,4,,,,,,,,4,,,,,,,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2707,,,,,,0,,,,,,,,,,,,0,0,0,
See Beyond,divination,,meditative,"cleric/oracle 3, shaman 3, witch 3, wizard 3",1 hour,"V, M (soothing incense worth 300 gp)",1,personal,,,you,24 hours or until discharged,0,0,,,"You attune your mind and your sight to the hidden world of spirits. You gain a +5 circumstance bonus on Perception checks; this circumstance bonus increases to a +10 circumstance bonus on Perception checks to find invisible creatures or objects, incorporeal creatures or objects, or things that exist only on the Ethereal Plane. Additionally, at any time during the spell's duration, you can push your ethereal vision even further as a swift action. When you do, you can see through solid objects (as if using a ring of x-ray vision) for 5 rounds. After this time, the spell ends.",Divine Anthology,1,0,1,0,0,,3,3,,,,,,,3,,3,,,,,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2712,300,,,,,0,,3,,,,,,,,,,0,0,1,
Spirit Bonds,divination,,meditative,"cleric/oracle 3, shaman 3, witch 3, wizard 3",1 hour,"V, M (soothing incense worth 300 gp)",1,personal,,,you; see text,24 hours or until discharged,0,0,,,"You heighten your awareness of up to one willing creature or object per 3 caster levels, each of which must be within 30 feet of you during the entire hour you spend preparing spells and casting spirit bonds. By concentrating on one of these creatures or objects as a full-round action, you can learn its direction and relative distance from your location, provided that it is on the same plane. In the case of a creature, you can also learn the state of its emotion or health aura as a full-round action (see page 198 of Pathfinder RPG Occult Adventures for more information about auras). In the case of an object, you can also get a sense of how damaged it is, similar to reading the health aura of a creature, or, in the case of a magic item that must be activated, you can learn when it was last activated (a full-round action in either case). Additionally, at any time during the spell's duration, you can deliver a single message to any of the creatures that participated in the spell. This message is delivered telepathically regardless of range and can be up to 25 words in length. Delivering a message in this way severs your connection with that character, and you can no longer learn information about that creature through this spell, but doing so does not impact the remaining duration you have linked to other creatures or objects.",Divine Anthology,1,0,1,0,0,,3,3,,,,,,,3,,3,,,,,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2713,300,,,,,0,,3,,,,,,,,,,0,0,1,
Bereave,enchantment,compulsion,mind-affecting,"bard 3, cleric/oracle 4, mesmerist 3, psychic 4, witch 4",1 standard action,"V, S, M/DF (a broken chain link)",0,medium (100 ft. + 10 ft./level),,,all creatures in a 15-ft.-radius burst,1 round/level,0,0,Will negates,yes,"An overwhelming feeling of loss overcomes the targets, and their allies' words sound bleak and hollow. Regardless of actual allegiances, affected creatures no longer count as allies for other creatures and always count as enemies for the purposes of abilities, effects, and spells that differentiate between allies and enemies, such as flanking or spells such as bane or bless. Allies of an affected creature must succeed at a melee touch attack to affect the subject with touch spells, and an affected creature cannot voluntarily fail a saving throw even if the effect is harmless (such as cure light wounds). An affected creature still counts as her own ally and can target herself with abilities, effects, and spells normally.",Inner Sea Temples,1,1,1,0,1,,,4,,,3,,,,4,,4,,,,,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,2716,,,,,,0,,,4,,3,,,,,,,0,0,0,
Overstimulate,transmutation,,,"alchemist 2, bard 2, bloodrager 2, cleric/oracle 2, druid 2, psychic 2, ranger 2, shaman 2, summoner/unchained summoner 2, witch 2",1 standard action,"V, S, M/DF (smelling salts)",0,close (25 ft. + 5 ft./2 levels),,,one creature,1 round/level,0,0,Fortitude negates (harmless),yes (harmless),"You deprive a creature of the blissful oblivion of unconsciousness, either to keep it going despite grievous injuries or to prolong its suffering. For the duration of the spell, the target gains the ferocity ability (Pathfinder RPG Bestiary 300), allowing it to remain conscious and continue fighting even if its hit point total is below 0. The target is still staggered and loses 1 hit point each round, and the target still dies when its hit point total reaches a negative amount equal to its Constitution score.",Inner Sea Temples,1,1,1,0,1,,,2,2,2,2,,2,2,2,,2,,,,,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2717,,,,,,0,2,2,2,,,,,,,2,,0,0,0,2
Scarify,necromancy,,,"adept 1, alchemist 1, antipaladin 1, cleric/oracle 1, druid 1, inquisitor 1, shaman 1, spiritualist 1, witch 1",1 standard action,"V, S",0,touch,,,creature touched,instantaneous,0,0,Fortitude negates (harmless),yes (harmless),"Your touch causes a single creature's skin to produce fibrous tissue that sutures the creature's wounds, rapidly closing them and leaving jagged scars where the wounds were. The process is painful, and converts 2d6 points of damage + 1 point per caster level (maximum +5) into nonlethal damage. If the target creature is immune to nonlethal damage, the spell fails. Damage resistance against nonlethal damage reduces the amount of damage converted. This effect counts as healing for the purpose of stopping bleed damage. Kuthites are especially fond of this spell, as it gives them permanent physical reminders of the all too brief pain they endured.",Inner Sea Temples,1,1,0,0,0,,,1,1,,,,1,,1,1,1,1,,1,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2718,,,,,,0,,1,,,,,1,,,1,,0,0,0,
Ferment,transmutation,,,"alchemist 1, bard 1, cleric/oracle 1, druid 1, sorcerer/wizard 1, witch 1",1 standard action,"V, S, M (a drop of ale, mead, or wine)",0,touch,,,object touched,10 minutes/level,0,0,Fortitude negates (object),yes (object),"This spell temporarily imbues a potable liquid (including elixirs, extracts, potions, and poisons) with an intoxicant. The caster must succeed at a caster level check in order to affect magic liquids and poisons (DC = 10 + item level for magic liquids, DC equal to the poison's save DC for a poison); otherwise, the spell fails. If the caster succeeds, the liquid also assumes a flavor according to what the caster desires, but the effect on the imbiber is the same. An imbiber of a liquid affected by ferment must succeed at a Fortitude saving throw at the spell's save DC or take a -2 penalty on attack rolls, saves, ability checks, and skill checks for the remaining duration of the spell. Additionally, the DC of any skill check to identify a magic liquid or poison under the effects of this spell increases by 5.",Inner Sea Temples,1,1,1,0,0,1,1,1,1,,1,,1,,1,,1,,,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2720,,,,,,0,,,,,,,,,,1,,0,0,0,
Free Spirit,abjuration,,,"bard 3, cleric/oracle 3, druid 3, medium 3, shaman 3, spiritualist 3, witch 3",1 standard action,"V, S",0,personal,,,you,1 minute/level,0,0,,,"This spell allows you to channel the essence of Cayden Cailean's philosophy, giving you the benefits of a freedom of movement spell and granting you a +4 bonus on saving throws against fear effects. The spell also makes you drunk. For the duration of the spell, you take a -2 penalty on attack rolls, ability checks, skill checks, and concentration checks. If you somehow remove or avoid these penalties, the spell's duration ends.",Inner Sea Temples,1,1,0,0,0,,,3,3,,3,,,,3,,3,,,,,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2721,,,,,,0,,3,,3,,,3,,,3,,0,0,0,
Spirit Share,transmutation,,,"alchemist 1, bard 1, cleric/oracle 1, druid 1, occultist 1, shaman 1, sorcerer/wizard 1, witch 1",1 standard action,"V, S, F (liquid to be shared)",0,personal,,,you,1 round/level,0,0,,,"This spell was first created as a minor parlor trick, but adventuring Caydenites have repurposed and improved on it for use on their travels. For the duration of the spell, as a standard action you can touch a willing target to deliver 1 dose of a potable liquid (including alcoholic drinks and potions and elixirs, but not poisons or other liquids that are primarily harmful when drunk) in your possession (though not necessarily held in hand) into her.",Inner Sea Temples,1,1,0,0,0,1,1,1,1,,1,,1,,1,,1,,,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2723,,,,,,0,,1,,,,1,,,,1,,0,0,0,
Soul Vault,abjuration,,,"cleric/oracle 3, druid 4, inquisitor 3, psychic 5, shaman 3, sorcerer/wizard 4, spiritualist 2, witch 4",1 standard action,"V, S, DF",0,touch,,,creature touched,10 minutes/level,0,0,Will negates (harmless),yes,"This spell protects the target's soul by briefly enveloping the target in an ethereal vault. The target gains a +4 bonus on saving throws against spells and effects that would trap or redirect its soul (such as magic jar, soul bind, and trap the soul) and effects that would transform the target into an undead creature. The target is granted a save to negate such effects even if one is not normally allowed. If it's cast on a living creature that then dies, the target's body and spirit are protected by the spell for its duration. If it's cast on a corpse within 1 round of death, the target's body and soul are both protected. Otherwise, only the body receives the protection. Any spellcaster that worships Abadar may learn and cast soul vault as a 4th level spell, if it isn't normally on her class spell list. Soul vault can be made permanent with the permanency spell at a cost of 7,500 gp and a minimum caster level of 11th.",Inner Sea Temples,1,1,0,0,1,4,4,3,4,,,,,,4,3,3,,,,,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2724,,,,,,0,,3,5,,,,2,,,4,,0,0,0,
True Appraisal,divination,,,"bard 1, cleric/oracle 1, inquisitor 1, occultist 1, witch 1",1 standard action,"V, F (gold coin)",0,personal,,,you,8 hours,0,0,none,no,"You gain temporary insight into the value of objects. You gain a +5 competence bonus on Appraise checks, can attempt an Appraise check to determine an object's value as a move action, and can take 10 on an Appraise check even if stress or distractions would normally prevent you from doing so. You know if you fail an Appraise check, and you never determine a wildly inaccurate price.",Inner Sea Temples,1,0,0,0,0,,,1,,,1,,,,1,1,1,,,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2725,,,,,,0,,,,,,1,,,,,,0,0,0,
Necrostasis,necromancy,,,"cleric/oracle 2, inquisitor 2, shaman 2, sorcerer/wizard 3, spiritualist 2, witch 2",1 standard action,"V, S, M/DF (a finger bone)",0,close (25 ft. + 5 ft./2 levels),,,one undead creature,1 round/level (D),1,0,Will negates,yes,"You drain necromantic energy from an undead creature, inducing a sluggish stupor. The target becomes staggered. For the duration of the spell, dark wisps of energy seep out of the target creature. If the target already has the staggered condition (as a zombie does), it becomes dazed for 1 round instead.",Inner Sea Temples,1,1,1,0,1,3,3,2,,,,,,,2,2,2,,,,,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2727,,,,,,0,,2,,,,,2,,,,,0,0,0,
